0.000000000000000000e+00
4.020570000000000164e+02
4.020570000000000164e+02
4.020790000000000077e+02
4.021000000000000227e+02
4.021240000000000236e+02
4.021240000000000236e+02
4.021399999999999864e+02
4.021600000000000250e+02
4.021750000000000114e+02
4.021999999999999886e+02
4.022160000000000082e+02
4.022160000000000082e+02
4.022400000000000091e+02
4.022599999999999909e+02
4.022789999999999964e+02
4.022989999999999782e+02
4.023190000000000168e+02
4.023190000000000168e+02
4.023369999999999891e+02
4.023600000000000136e+02
4.023809999999999718e+02
4.023969999999999914e+02
4.024189999999999827e+02
4.024189999999999827e+02
4.024399999999999977e+02
4.024590000000000032e+02
4.024789999999999850e+02
4.024990000000000236e+02
4.024990000000000236e+02
4.025199999999999818e+02
4.025389999999999873e+02
4.025590000000000259e+02
4.025760000000000218e+02
4.025930000000000177e+02
4.026200000000000045e+02
4.026200000000000045e+02
4.026399999999999864e+02
4.026560000000000059e+02
4.026800000000000068e+02
4.026999999999999886e+02
4.027200000000000273e+02
4.027359999999999900e+02
4.027359999999999900e+02
4.027599999999999909e+02
4.027799999999999727e+02
4.027970000000000255e+02
4.028190000000000168e+02
4.028190000000000168e+02
4.028369999999999891e+02
4.028600000000000136e+02
4.028790000000000191e+02
4.028999999999999773e+02
4.029159999999999968e+02
4.029159999999999968e+02
4.029370000000000118e+02
4.029599999999999795e+02
4.029789999999999850e+02
4.029990000000000236e+02
4.030190000000000055e+02
4.030190000000000055e+02
4.030400000000000205e+02
4.030570000000000164e+02
4.030799999999999841e+02
4.030969999999999800e+02
4.031190000000000282e+02
4.031440000000000055e+02
4.031440000000000055e+02
4.031589999999999918e+02
4.031840000000000259e+02
4.031970000000000027e+02
4.032200000000000273e+02
4.032359999999999900e+02
4.032359999999999900e+02
4.032590000000000146e+02
4.032839999999999918e+02
4.033000000000000114e+02
4.033190000000000168e+02
4.033190000000000168e+02
4.033369999999999891e+02
4.033589999999999804e+02
4.033790000000000191e+02
4.033790000000000191e+02
4.033790000000000191e+02
4.033790000000000191e+02
4.033790000000000191e+02
4.034390000000000214e+02
4.034789999999999850e+02
4.034990000000000236e+02
4.035190000000000055e+02
4.035190000000000055e+02
4.035389999999999873e+02
4.035529999999999973e+02
4.035790000000000077e+02
4.035989999999999895e+02
4.036200000000000045e+02
4.036360000000000241e+02
4.036360000000000241e+02
4.036569999999999823e+02
4.036770000000000209e+02
4.036990000000000123e+02
4.037189999999999941e+02
4.037189999999999941e+02
4.037389999999999759e+02
4.037570000000000050e+02
4.037799999999999727e+02
4.037989999999999782e+02
4.038199999999999932e+02
4.038199999999999932e+02
4.038369999999999891e+02
4.038600000000000136e+02
4.038790000000000191e+02
4.038990000000000009e+02
4.039189999999999827e+02
4.039329999999999927e+02
4.039329999999999927e+02
4.039590000000000032e+02
4.039769999999999754e+02
4.039990000000000236e+02
4.039990000000000236e+02
4.040199999999999818e+02
4.040389999999999873e+02
4.040590000000000259e+02
4.040799999999999841e+02
4.040989999999999895e+02
4.041190000000000282e+02
4.041190000000000282e+02
4.041399999999999864e+02
4.041600000000000250e+02
4.041770000000000209e+02
4.041990000000000123e+02
4.042169999999999845e+02
4.042389999999999759e+02
4.042389999999999759e+02
4.042590000000000146e+02
4.042789999999999964e+02
4.042989999999999782e+02
4.043199999999999932e+02
4.043349999999999795e+02
4.043349999999999795e+02
4.043570000000000277e+02
4.043759999999999764e+02
4.043999999999999773e+02
4.044159999999999968e+02
4.044159999999999968e+02
4.044390000000000214e+02
4.044560000000000173e+02
4.044789999999999850e+02
4.044990000000000236e+02
4.045190000000000055e+02
4.045190000000000055e+02
4.045400000000000205e+02
4.045550000000000068e+02
4.045760000000000218e+02
4.045930000000000177e+02
4.046200000000000045e+02
4.046200000000000045e+02
4.046390000000000100e+02
4.046600000000000250e+02
4.046759999999999877e+02
