0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999932050704956055e-01,-4.932506708428263664e-04,-1.626626355573534966e-03,3.282430348917841911e-03
9.999932050704956055e-01,-4.932506708428263664e-04,-1.626626355573534966e-03,3.282430348917841911e-03
9.999934434890747070e-01,-4.950492875650525093e-04,-1.621184637770056725e-03,3.232188057154417038e-03
9.999932646751403809e-01,-5.012509645894169807e-04,-1.876368303783237934e-03,3.143772715702652931e-03
9.999890327453613281e-01,-3.901450545527040958e-04,-3.438583109527826309e-03,3.175162710249423981e-03
9.999890327453613281e-01,-3.901450545527040958e-04,-3.438583109527826309e-03,3.175162710249423981e-03
9.999781847000122070e-01,-3.465755726210772991e-04,-5.817149765789508820e-03,3.113938728347420692e-03
9.999660253524780273e-01,-2.987573680002242327e-04,-7.729197386652231216e-03,2.880596322938799858e-03
9.999433755874633789e-01,-1.490239519625902176e-04,-1.033276133239269257e-02,2.544588642194867134e-03
9.999098777770996094e-01,-6.606498936889693141e-05,-1.316211838275194168e-02,2.641556318849325180e-03
9.998791813850402832e-01,8.732811693334951997e-06,-1.532647572457790375e-02,2.625825349241495132e-03
9.998791813850402832e-01,8.732811693334951997e-06,-1.532647572457790375e-02,2.625825349241495132e-03
9.998385906219482422e-01,4.882915891357697546e-05,-1.778324134647846222e-02,2.567311981692910194e-03
9.997820854187011719e-01,-1.014774097711779177e-04,-2.075465209782123566e-02,2.232035156339406967e-03
9.997391700744628906e-01,-3.044249569938983768e-05,-2.274510823190212250e-02,2.096702577546238899e-03
9.996768236160278320e-01,-6.347355520119890571e-05,-2.533417381346225739e-02,2.120407996699213982e-03
9.995920658111572266e-01,-2.114763337885960937e-04,-2.848425507545471191e-02,2.102202503010630608e-03
9.995920658111572266e-01,-2.114763337885960937e-04,-2.848425507545471191e-02,2.102202503010630608e-03
9.995434284210205078e-01,-2.659857855178415775e-04,-3.015019372105598450e-02,1.962644979357719421e-03
9.994508624076843262e-01,-1.990051241591572762e-04,-3.307930752635002136e-02,1.935427193529903889e-03
9.993591904640197754e-01,-1.733735989546403289e-04,-3.574786335229873657e-02,1.798521727323532104e-03
9.992875456809997559e-01,-1.582306867931038141e-04,-3.770266845822334290e-02,1.735012861900031567e-03
9.991618990898132324e-01,-2.794970641843974590e-04,-4.089083522558212280e-02,1.814767951145768166e-03
