0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.276549051515758038e-04,2.721418999135494232e-02,-1.528890337795019150e-03
8.276549051515758038e-04,2.721418999135494232e-02,-1.528890337795019150e-03
-8.679748512804508209e-03,-2.736480382736772299e-04,4.479676019400358200e-03
5.226020701229572296e-03,-1.204968802630901337e-02,-1.934491284191608429e-02
5.073847714811563492e-03,-1.956533044576644897e-01,7.612071000039577484e-03
5.073847714811563492e-03,-1.956533044576644897e-01,7.612071000039577484e-03
8.245837874710559845e-03,-2.429866194725036621e-01,-5.538798402994871140e-03
5.867005325853824615e-03,-2.376963496208190918e-01,-4.074878245592117310e-02
1.072665862739086151e-02,-2.527917027473449707e-01,-4.250773042440414429e-02
7.554373238235712051e-03,-2.489212602376937866e-01,5.473716650158166885e-03
6.807222962379455566e-03,-2.458534985780715942e-01,6.177618633955717087e-03
6.807222962379455566e-03,-2.458534985780715942e-01,6.177618633955717087e-03
3.164484398439526558e-03,-2.582430541515350342e-01,-4.464128054678440094e-03
-1.660430990159511566e-02,-2.447819262742996216e-01,-2.353786863386631012e-02
9.781723842024803162e-03,-2.691476345062255859e-01,-1.445761509239673615e-02
-5.339925643056631088e-03,-2.522855103015899658e-01,-1.469751005060970783e-03
-1.561411190778017044e-02,-2.531565725803375244e-01,-3.284293692559003830e-03
-1.561411190778017044e-02,-2.531565725803375244e-01,-3.284293692559003830e-03
-9.331950917840003967e-03,-2.575653195381164551e-01,-2.413977682590484619e-02
-2.905064684455282986e-05,-2.503509819507598877e-01,-3.543410566635429859e-04
-2.206402597948908806e-03,-2.557690441608428955e-01,-1.904231868684291840e-02
5.571347661316394806e-03,-2.391070574522018433e-01,-8.809135295450687408e-03
-2.254099398851394653e-02,-2.355810701847076416e-01,3.716704668477177620e-03
-2.254099398851394653e-02,-2.355810701847076416e-01,3.716704668477177620e-03
5.572225432842969894e-03,-2.467221915721893311e-01,-1.514866761863231659e-02
-1.052581053227186203e-02,-2.345461398363113403e-01,-7.159292232245206833e-03
