0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.300999552011489868e-02,-5.630244268104434013e-04,-1.686063333181664348e-04
-8.300999552011489868e-02,-5.630244268104434013e-04,-1.686063333181664348e-04
-8.260537683963775635e-02,-5.689025274477899075e-04,-1.675366947893053293e-04
-7.986765354871749878e-02,-5.700063775293529034e-04,-6.489829975180327892e-04
-7.705789059400558472e-02,-5.598214338533580303e-04,-9.962539188563823700e-04
-7.565955072641372681e-02,-5.751646240241825581e-04,-9.803430875763297081e-04
-7.289364188909530640e-02,-5.725721712224185467e-04,-9.321258985437452793e-04
-7.013732939958572388e-02,-5.041400436311960220e-04,-1.002875040285289288e-03
-6.876254826784133911e-02,-4.508945567067712545e-04,-1.074783271178603172e-03
-6.605765968561172485e-02,-4.029410483781248331e-04,-1.084730029106140137e-03
-6.336905807256698608e-02,-4.485607205424457788e-04,-8.859260706230998039e-04
-6.204345077276229858e-02,-4.453751607798039913e-04,-8.378517231903970242e-04
-5.940984189510345459e-02,-4.243901057634502649e-04,-7.683880976401269436e-04
-5.678818374872207642e-02,-3.553785791154950857e-04,-7.984272087924182415e-04
-5.548780784010887146e-02,-3.211638831999152899e-04,-8.113788790069520473e-04
-5.291457101702690125e-02,-3.277882642578333616e-04,-6.694245967082679272e-04
-5.037099868059158325e-02,-3.306795260868966579e-04,-5.342239164747297764e-04
-4.910774156451225281e-02,-3.222698578611016273e-04,-4.854821308981627226e-04
-4.658943414688110352e-02,-2.624577900860458612e-04,-4.743134777527302504e-04
-4.410869628190994263e-02,-2.548152988310903311e-04,-3.425900940783321857e-04
-4.287246987223625183e-02,-2.319827472092583776e-04,-3.145956143271178007e-04
-4.042358696460723877e-02,-1.946491247508674860e-04,-2.355615433771163225e-04
-3.800026327371597290e-02,-2.009124291362240911e-04,-5.843022518092766404e-05
-3.679930791258811951e-02,-2.067510358756408095e-04,3.792038478422909975e-05
-3.440712019801139832e-02,-1.706880866549909115e-04,1.414270664099603891e-04
-3.204169124364852905e-02,-1.328677317360416055e-04,2.529958437662571669e-04
-3.086775168776512146e-02,-1.140380627475678921e-04,3.092893166467547417e-04
-2.854235284030437469e-02,-1.172497650259174407e-04,5.131942452862858772e-04
-2.623404189944267273e-02,-8.296781015815213323e-05,6.442075246013700962e-04
-2.508602477610111237e-02,-5.697242522728629410e-05,6.906749331392347813e-04
-2.281144261360168457e-02,-1.714479185466188937e-05,8.157268748618662357e-04
-2.056594565510749817e-02,-2.651281931775884004e-07,9.997009765356779099e-04
-1.945011503994464874e-02,-1.529170367575716227e-05,1.148198614828288555e-03
-1.723752170801162720e-02,-3.711852332344278693e-05,1.429557334631681442e-03
-1.503078639507293701e-02,2.030647556239273399e-05,1.537492265924811363e-03
-1.392962969839572906e-02,5.946850797045044601e-05,1.564129837788641453e-03
-1.176854781806468964e-02,8.734378207009285688e-05,1.733300625346601009e-03
