0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
6.000000052154064178e-03,-8.000000379979610443e-03,6.000000052154064178e-03,-8.000000379979610443e-03,8.000000379979610443e-03,-1.000000070780515671e-02,8.000000379979610443e-03,-1.000000070780515671e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.740000098943710327e-01,2.240000069141387939e-01,1.740000098943710327e-01,2.240000069141387939e-01,-4.000000283122062683e-02,5.000000074505805969e-02,-5.200000107288360596e-02,3.800000250339508057e-02
1.940000057220458984e-01,2.040000110864639282e-01,1.940000057220458984e-01,2.040000110864639282e-01,1.400000043213367462e-02,-4.000000189989805222e-03,2.000000094994902611e-03,-1.600000075995922089e-02
1.940000057220458984e-01,2.040000110864639282e-01,1.940000057220458984e-01,2.040000110864639282e-01,1.400000043213367462e-02,-4.000000189989805222e-03,2.000000094994902611e-03,-1.600000075995922089e-02
1.940000057220458984e-01,2.040000110864639282e-01,1.940000057220458984e-01,2.040000110864639282e-01,1.400000043213367462e-02,-4.000000189989805222e-03,2.000000094994902611e-03,-1.600000075995922089e-02
