0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.435394048146410917e-03,-3.242734301110328232e-03,-3.354504280341785716e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.013263649611374273e-02,3.119025479927689526e-02,3.240419798840932231e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.294813169587683888e-04,-9.730948300374353543e-04,-5.799242362058976141e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.899401074689613278e-03,-5.556798220994141335e-03,-6.046036416957889514e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.296467902268555461e-02,2.179977811996830495e-02,2.181507152300810048e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.231266624286744715e-03,6.600387135637875158e-03,6.602049204111892777e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.739036477874661202e-03,9.017420300169332048e-03,9.958460203733920935e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.598120616663534221e-03,-6.101372888228095981e-03,-4.963520015088818127e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.869886112312870274e-03,6.013455303015391440e-03,6.016530101558004162e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.681275678799671658e-02,4.326232996365092509e-02,4.516207234852132046e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.849912673946546571e-02,2.873380827224114586e-02,2.972352726670735024e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.251421390213619311e-03,1.049790290850910468e-02,1.080294392703962103e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.677993381398069417e-03,6.907146513759676587e-03,6.113816473867217383e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.437269315189371177e-02,2.233358051997663685e-02,2.288724804502706434e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.158770522159320082e-02,3.175821329784034308e-02,3.355770697273996461e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.588717003139439310e-02,2.299118486665452377e-02,2.410848288617373214e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.184388016035381241e-03,1.233724548543602140e-02,1.210878332104314836e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.888492916382300546e-02,2.714876292051388029e-02,2.870455287556694657e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.364063639326285937e-03,1.133447055822078831e-03,1.864507247404390000e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.082876789156551389e-02,3.209249216257858972e-02,3.344074014544062834e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.039482517699697794e-02,3.560428218525607535e-02,3.594560198274976415e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.888248378601686817e-02,2.297119067437447537e-02,2.554682024159760090e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.336368145150745868e-02,1.669796293447722846e-02,1.821274525456217930e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.132912770543510916e-03,7.872403285958118335e-03,9.783399318994412397e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.575517790338387680e-02,2.060950078629664173e-02,2.226165717109651609e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.649095795792200114e-02,4.156016045640337220e-02,4.365130339506251289e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.279502382696589891e-04,-2.363721604404789289e-03,-1.328312318200630671e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.222402910455392622e-03,-5.788028289633706525e-03,-6.347281940044524617e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.113244986415520721e-03,-1.006120748971711665e-02,-8.792729682447486539e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.650236836482312341e-02,5.485178189067829724e-02,5.949815993664842040e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.877362413106042904e-02,3.057526803272753169e-02,3.126661565744370819e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.890492658103429147e-03,1.113216760976104558e-02,1.017373286353873141e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.366415835384167554e-03,-1.475353694268277671e-02,-1.425078738563456682e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.736056716187851290e-02,4.494187255199322273e-02,4.677548839049805451e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.172121049032138540e-02,3.444831876719001151e-02,3.570183860382769581e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.172823601644690239e-02,2.001072201367698478e-02,1.989210670481966758e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.794517325581781009e-03,3.848480272483800757e-03,4.438018086236894533e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.313818373345737589e-02,2.158871499860870458e-02,2.173970608891906409e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.061100359559974393e-03,5.543102022447121691e-03,4.405445834443355579e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
