0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.536154934205114841e-04,6.766387261450290680e-03,-1.946392841637134552e-02
2.536154934205114841e-04,6.766387261450290680e-03,-1.946392841637134552e-02
-9.067533537745475769e-03,-4.418800584971904755e-03,6.635079160332679749e-03
5.198095459491014481e-04,1.235906872898340225e-02,-4.283899907022714615e-03
1.037353556603193283e-02,-1.101463586091995239e-01,-2.558918669819831848e-02
-7.469472009688615799e-03,-1.961664259433746338e-01,-1.626814156770706177e-02
-9.599532000720500946e-03,-2.331843674182891846e-01,-1.413828972727060318e-02
-1.119861844927072525e-02,-2.771278619766235352e-01,-4.284413531422615051e-03
-2.265078946948051453e-02,-2.600835263729095459e-01,-9.078855626285076141e-03
-2.265078946948051453e-02,-2.600835263729095459e-01,-9.078855626285076141e-03
-5.338030867278575897e-03,-2.528930902481079102e-01,-4.550446290522813797e-03
7.442831061780452728e-03,-2.760626971721649170e-01,-4.282590001821517944e-03
-1.998633146286010742e-02,-2.670078277587890625e-01,-1.120848860591650009e-02
1.197352632880210876e-02,-2.739286124706268311e-01,-8.542072959244251251e-03
1.197352632880210876e-02,-2.739286124706268311e-01,-8.542072959244251251e-03
-5.073138978332281113e-03,-2.699339091777801514e-01,-1.067285146564245224e-02
5.314120557159185410e-03,-2.728633880615234375e-01,4.506277386099100113e-03
-8.799686096608638763e-03,-2.736622691154479980e-01,-9.876055642962455750e-03
2.917082980275154114e-03,-2.422371357679367065e-01,-1.679690368473529816e-02
2.917082980275154114e-03,-2.422371357679367065e-01,-1.679690368473529816e-02
-4.273701924830675125e-03,-2.488951534032821655e-01,5.199611186981201172e-04
5.316550377756357193e-03,-2.616785764694213867e-01,-2.903886698186397552e-02
-4.276075400412082672e-03,-2.483624666929244995e-01,-8.268875069916248322e-03
5.845268722623586655e-03,-2.294540852308273315e-01,1.516745425760746002e-02
1.783307269215583801e-02,-2.214644253253936768e-01,-7.204537745565176010e-03
1.783307269215583801e-02,-2.214644253253936768e-01,-7.204537745565176010e-03
-4.008620046079158783e-03,-2.305201143026351929e-01,-1.892361417412757874e-02
-9.332234039902687073e-03,-2.180032581090927124e-01,-1.785915903747081757e-02
5.580443888902664185e-03,-2.217317223548889160e-01,-1.066723000258207321e-02
-8.534897118806838989e-03,-2.089485824108123779e-01,5.843808874487876892e-03
2.650172915309667587e-03,-1.951001584529876709e-01,-2.943385392427444458e-03
2.650172915309667587e-03,-1.951001584529876709e-01,-2.943385392427444458e-03
5.044683348387479782e-03,-1.841797828674316406e-01,3.715328639373183250e-03
1.862790994346141815e-02,-1.913703233003616333e-01,-2.051864564418792725e-02
-1.226562540978193283e-02,-1.721954196691513062e-01,-2.478091791272163391e-02
9.838725440204143524e-03,-1.764566600322723389e-01,1.170531101524829865e-02
8.507549762725830078e-03,-1.634070873260498047e-01,2.821721136569976807e-02
2.422005124390125275e-02,-1.703295111656188965e-01,-2.134912181645631790e-03
-1.759168133139610291e-02,-1.418336331844329834e-01,-5.331002175807952881e-03
-1.759168133139610291e-02,-1.418336331844329834e-01,-5.331002175807952881e-03
2.914794022217392921e-03,-1.559482365846633911e-01,-3.063184209167957306e-02
2.518915280234068632e-04,-1.223925650119781494e-01,-1.917953789234161377e-02
7.708363700658082962e-03,-1.226588934659957886e-01,5.322087090462446213e-03
7.708363700658082962e-03,-1.226588934659957886e-01,5.322087090462446213e-03
-1.120157912373542786e-02,-1.077429875731468201e-01,9.320628829300403595e-03
-1.120157912373542786e-02,-1.077429875731468201e-01,9.320628829300403595e-03
6.375463213771581650e-03,-1.029493212699890137e-01,-1.305010635405778885e-02
-1.226601190865039825e-02,-1.066778078675270081e-01,-6.126783788204193115e-03
8.505512028932571411e-03,-1.005524992942810059e-01,3.195050870999693871e-03
1.942523196339607239e-02,-7.898265123367309570e-02,-1.144666131585836411e-02
1.942523196339607239e-02,-7.898265123367309570e-02,-1.144666131585836411e-02
1.063710264861583710e-02,-7.605308294296264648e-02,-2.125651109963655472e-03
1.196864619851112366e-02,-8.723837137222290039e-02,-6.120475940406322479e-03
-1.279866416007280350e-02,-7.738466560840606689e-02,1.838061027228832245e-02
-5.075845401734113693e-03,-7.285727560520172119e-02,7.994166575372219086e-03
3.979383967816829681e-03,-5.580953136086463928e-02,-2.955027855932712555e-02
3.979383967816829681e-03,-5.580953136086463928e-02,-2.955027855932712555e-02
3.978976514190435410e-03,-7.338642328977584839e-02,-2.395764552056789398e-02
1.356595195829868317e-02,-5.474441498517990112e-02,3.472996177151799202e-03
1.676219888031482697e-02,-7.232109457254409790e-02,3.622996434569358826e-02
-5.341883748769760132e-03,-6.326647847890853882e-02,8.798882365226745605e-03
-2.410629997029900551e-03,-5.687587708234786987e-02,-1.489876396954059601e-02
-2.144423779100179672e-03,-6.326743960380554199e-02,-1.889356411993503571e-02
-2.144423779100179672e-03,-6.326743960380554199e-02,-1.889356411993503571e-02
-3.741848981007933617e-03,-5.740856006741523743e-02,-1.676289364695549011e-02
-1.079072593711316586e-03,-4.702217131853103638e-02,-3.447241149842739105e-03
8.508531376719474792e-03,-5.234850570559501648e-02,1.253176666796207428e-02
6.909717805683612823e-03,-4.568871855735778809e-02,-1.845444436185061932e-03
1.196991372853517532e-02,-4.675395414233207703e-02,1.084014424122869968e-03
-2.943737199530005455e-03,-2.757923677563667297e-02,8.274541236460208893e-03
-2.943737199530005455e-03,-2.757923677563667297e-02,8.274541236460208893e-03
3.714165883138775826e-03,-3.583502396941184998e-02,-5.307284649461507797e-03
-8.270195685327053070e-03,-2.678024768829345703e-02,-6.372655276209115982e-03
-1.412940956652164459e-02,-1.346374675631523132e-02,1.386657822877168655e-02
-1.892296411097049713e-02,-1.719230040907859802e-02,7.475006859749555588e-03
-1.892296411097049713e-02,-1.719230040907859802e-02,7.475006859749555588e-03
2.914909971877932549e-03,-1.665964722633361816e-02,-4.242837894707918167e-03
-8.802998811006546021e-03,-1.399643905460834503e-02,-1.835768111050128937e-02
1.223593205213546753e-02,-7.338588126003742218e-03,9.605569764971733093e-03
-1.892242394387722015e-02,-5.209601949900388718e-03,3.748374525457620621e-03
-1.466139871627092361e-02,-1.879165321588516235e-02,-3.708577947691082954e-03
-1.466139871627092361e-02,-1.879165321588516235e-02,-3.708577947691082954e-03
8.241814561188220978e-03,4.377821926027536392e-03,-4.241114947944879532e-03
4.513413179665803909e-03,-1.160112489014863968e-02,-6.637989543378353119e-03
1.010607741773128510e-02,-6.821777205914258957e-04,-1.169793680310249329e-02
-1.599333435297012329e-02,-2.917755208909511566e-02,-8.766784332692623138e-03
-1.599333435297012329e-02,-2.917755208909511566e-02,-8.766784332692623138e-03
-1.785756275057792664e-02,-1.213332265615463257e-02,9.875233285129070282e-03
1.583442091941833496e-03,-9.203759953379631042e-03,8.810041472315788269e-03
-2.677553100511431694e-03,-1.080170273780822754e-02,1.885761972516775131e-03
-1.359659433364868164e-02,-1.905744336545467377e-02,-2.394688315689563751e-02
-1.412974298000335693e-02,6.501756724901497364e-04,-7.699847221374511719e-03
-1.120024453848600388e-02,-1.905725337564945221e-02,1.387172844260931015e-02
-1.120024453848600388e-02,-1.905725337564945221e-02,1.387172844260931015e-02
6.909240037202835083e-03,-3.344540018588304520e-03,1.254017651081085205e-02
-1.785822957754135132e-02,-1.399728748947381973e-02,-2.634189836680889130e-02
3.713390557095408440e-03,-4.143444821238517761e-03,-2.074936591088771820e-02
1.143655180931091309e-02,-5.208880640566349030e-03,3.751771291717886925e-03
-1.346650882624089718e-03,-1.772559434175491333e-02,2.985073998570442200e-02
-1.346650882624089718e-03,-1.772559434175491333e-02,2.985073998570442200e-02
-1.386339031159877777e-02,-1.666036248207092285e-02,1.307285763323307037e-02
1.782817766070365906e-02,5.177786573767662048e-03,-3.140195459127426147e-02
1.143658347427845001e-02,1.130285672843456268e-02,-1.728722080588340759e-02
7.827323861420154572e-04,1.050635427236557007e-02,1.387795899063348770e-02
-1.546259410679340363e-02,1.024008076637983322e-02,-1.302138203755021095e-03
-1.546259410679340363e-02,1.024008076637983322e-02,-1.302138203755021095e-03
1.303324289619922638e-02,7.044280879199504852e-03,-5.031650653108954430e-04
8.772160857915878296e-03,2.783241914585232735e-03,-6.894754245877265930e-03
-1.081549795344471931e-03,-9.733623825013637543e-03,1.627348363399505615e-03
1.702510751783847809e-02,-1.292467769235372543e-02,1.654649525880813599e-02
1.702510751783847809e-02,-1.292467769235372543e-02,1.654649525880813599e-02
1.276401430368423462e-02,6.250049918889999390e-03,2.698002848774194717e-03
1.845025457441806793e-03,4.385796841233968735e-03,-1.834093406796455383e-02
1.223140116780996323e-02,1.690266095101833344e-02,-1.541144773364067078e-02
8.236663416028022766e-03,-7.598381955176591873e-03,1.899124472402036190e-03
2.474139910191297531e-04,7.581280544400215149e-03,-2.267659292556345463e-04
9.568509645760059357e-03,1.903287880122661591e-02,-4.754122346639633179e-03
9.568509645760059357e-03,1.903287880122661591e-02,-4.754122346639633179e-03
3.975772764533758163e-03,1.530446670949459076e-02,-6.352075841277837753e-03
-4.013478755950927734e-03,1.317390333861112595e-02,-1.727108284831047058e-02
-1.616726629436016083e-03,1.450551114976406097e-02,-3.955217543989419937e-03
8.770345710217952728e-03,1.423672307282686234e-02,1.974909380078315735e-02
8.770345710217952728e-03,1.423672307282686234e-02,1.974909380078315735e-02
5.308332853019237518e-03,6.547827506437897682e-04,4.568925127387046814e-03
7.971506565809249878e-03,1.370419282466173172e-02,-2.872058190405368805e-02
-2.414663322269916534e-03,2.275899983942508698e-02,-3.154091769829392433e-03
1.036839000880718231e-02,2.252607606351375580e-03,2.294472977519035339e-02
-5.344316363334655762e-03,1.183995790779590607e-02,1.096057426184415817e-02
-5.344316363334655762e-03,1.183995790779590607e-02,1.096057426184415817e-02
-6.674982607364654541e-03,5.446233320981264114e-03,-3.430929034948348999e-02
-2.946578897535800934e-03,5.446061491966247559e-03,-1.646613702178001404e-02
1.063556782901287079e-02,5.712400656193494797e-03,-4.481969866901636124e-03
9.570312686264514923e-03,1.185079570859670639e-03,3.117597661912441254e-04
-7.473904173821210861e-03,-1.744468230754137039e-03,1.110745361074805260e-03
-7.473904173821210861e-03,-1.744468230754137039e-03,1.110745361074805260e-03
-9.338129311800003052e-03,4.913523327559232712e-03,-3.949181176722049713e-03
3.711380762979388237e-03,1.185068162158131599e-03,1.522547844797372818e-02
-1.386548765003681183e-02,2.488715760409832001e-02,-1.034092623740434647e-02
-3.479164326563477516e-03,3.860833239741623402e-04,3.507584566250443459e-03
-3.479164326563477516e-03,3.860833239741623402e-04,3.507584566250443459e-03
1.676053926348686218e-02,-8.667537011206150055e-03,-1.113256253302097321e-02
1.676053926348686218e-02,-8.667537011206150055e-03,-1.113256253302097321e-02
-4.811119288206100464e-03,6.512428168207406998e-03,-3.143096575513482094e-03
-1.013742201030254364e-02,6.535103311762213707e-04,-2.344156615436077118e-03
-3.213225863873958588e-03,9.708215482532978058e-03,-5.806274712085723877e-03
-5.343757104128599167e-03,7.045070175081491470e-03,-7.936780340969562531e-03
2.379421144723892212e-03,-2.542292699217796326e-03,-6.605223286896944046e-03
2.379421144723892212e-03,-2.542292699217796326e-03,-6.605223286896944046e-03
1.889103092253208160e-02,1.370298117399215698e-02,2.615166641771793365e-02
-8.006907068192958832e-03,2.115981653332710266e-02,-8.735756389796733856e-03
-1.413222309201955795e-02,2.009464055299758911e-02,-2.285038679838180542e-02
-5.500220577232539654e-04,1.077348366379737854e-02,-2.876840764656662941e-03
-1.760188024491071701e-05,2.222961373627185822e-02,8.590348297730088234e-04
-1.760188024491071701e-05,2.222961373627185822e-02,8.590348297730088234e-04
