0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999915361404418945e-01,-1.137549697887152433e-04,-1.896077999845147133e-03,3.665820695459842682e-03
9.999915361404418945e-01,-1.137549697887152433e-04,-1.896077999845147133e-03,3.665820695459842682e-03
9.999917149543762207e-01,-1.678769185673445463e-04,-1.836203038692474365e-03,3.648074809461832047e-03
9.999917149543762207e-01,-2.206833305535838008e-04,-1.760404556989669800e-03,3.675172338262200356e-03
9.999909400939941406e-01,-1.220538979396224022e-04,-2.410077257081866264e-03,3.526473883539438248e-03
9.999867081642150879e-01,-1.258355187019333243e-04,-3.955147229135036469e-03,3.324296558275818825e-03
9.999781847000122070e-01,-1.505981199443340302e-04,-5.756174214184284210e-03,3.232133574783802032e-03
9.999627470970153809e-01,-2.515006053727120161e-04,-8.057215251028537750e-03,3.106906544417142868e-03
9.999297857284545898e-01,-4.457351169548928738e-04,-1.146896462887525558e-02,2.953092334792017937e-03
9.999297857284545898e-01,-4.457351169548928738e-04,-1.146896462887525558e-02,2.953092334792017937e-03
9.999079108238220215e-01,-5.128534976392984390e-04,-1.323604770004749298e-02,2.957136137410998344e-03
9.998511672019958496e-01,-6.087869405746459961e-04,-1.703721471130847931e-02,2.690178342163562775e-03
9.998112916946411133e-01,-7.176735089160501957e-04,-1.923561654984951019e-02,2.615692093968391418e-03
9.997636675834655762e-01,-7.254487136378884315e-04,-2.157893218100070953e-02,2.575156278908252716e-03
9.997636675834655762e-01,-7.254487136378884315e-04,-2.157893218100070953e-02,2.575156278908252716e-03
9.996987581253051758e-01,-6.831674836575984955e-04,-2.442235127091407776e-02,2.343012718483805656e-03
9.996120929718017578e-01,-5.698568420484662056e-04,-2.775345928966999054e-02,2.279822947457432747e-03
9.995635151863098145e-01,-5.613925750367343426e-04,-2.945166267454624176e-02,2.251905156299471855e-03
9.994787573814392090e-01,-7.050528074614703655e-04,-3.220532462000846863e-02,2.119953278452157974e-03
9.994787573814392090e-01,-7.050528074614703655e-04,-3.220532462000846863e-02,2.119953278452157974e-03
9.993826746940612793e-01,-7.783767650835216045e-04,-3.506473824381828308e-02,2.050847979262471199e-03
9.992631673812866211e-01,-8.280358160845935345e-04,-3.832568228244781494e-02,1.894729095511138439e-03
9.992042779922485352e-01,-8.184136240743100643e-04,-3.984022140502929688e-02,1.717720413580536842e-03
9.991039037704467773e-01,-8.225035271607339382e-04,-4.228651523590087891e-02,1.651378232054412365e-03
9.989871382713317871e-01,-6.254687905311584473e-04,-4.495749995112419128e-02,1.818572171032428741e-03
