0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.015411919999999668e+01,1.162594153000000006e+02,9.951180000000000518e+02,4.026899999999999835e+01,0.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00,7.330382858376183371e-03
4.015411919999999668e+01,1.162594153000000006e+02,9.951180000000000518e+02,4.026899999999999835e+01,0.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00,7.330382858376183371e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951180000000000518e+02,4.029099999999999682e+01,0.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000021e-02,-1.000000000000000021e-02,7.155849933176750000e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951169999999999618e+02,4.031199999999999761e+01,0.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000021e-02,-1.000000000000000021e-02,7.330382858376183371e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951169999999999618e+02,4.031199999999999761e+01,0.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000021e-02,-1.000000000000000021e-02,7.330382858376183371e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951169999999999618e+02,4.033899999999999864e+01,-1.000000000000000021e-03,-4.000000000000000083e-02,1.000000000000000021e-02,0.000000000000000000e+00,6.632251157578452488e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951159999999999854e+02,4.034899999999999665e+01,-1.000000000000000021e-03,-4.000000000000000083e-02,1.000000000000000021e-02,-1.000000000000000021e-02,6.632251157578452488e-03
4.015411919999999668e+01,1.162594152000000065e+02,9.951159999999999854e+02,4.037299999999999756e+01,-1.000000000000000021e-03,-4.000000000000000083e-02,1.000000000000000021e-02,-1.000000000000000021e-02,6.283185307179586614e-03
4.015411910000000262e+01,1.162594152000000065e+02,9.951159999999999854e+02,4.039200000000000301e+01,-1.000000000000000021e-03,-4.000000000000000083e-02,1.000000000000000021e-02,0.000000000000000000e+00,6.108652381980153243e-03
