0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.015412030000000243e+01,1.162594150000000042e+02,9.949569999999999936e+02,4.081000000000000227e+01,3.000000000000000062e-03,1.000000000000000021e-02,-2.000000000000000042e-02,2.000000000000000042e-02,-1.745329251992742102e-04
4.015412030000000243e+01,1.162594150000000042e+02,9.949569999999999936e+02,4.081000000000000227e+01,3.000000000000000062e-03,1.000000000000000021e-02,-2.000000000000000042e-02,2.000000000000000042e-02,-1.745329251992742102e-04
4.015412030000000243e+01,1.162594150000000042e+02,9.949569999999999936e+02,4.081000000000000227e+01,3.000000000000000062e-03,1.000000000000000021e-02,-2.000000000000000042e-02,2.000000000000000042e-02,-1.745329251992742102e-04
4.015412030000000243e+01,1.162594150000000042e+02,9.949560000000000173e+02,4.091400000000000148e+01,2.000000000000000042e-03,1.000000000000000021e-02,-2.000000000000000042e-02,0.000000000000000000e+00,3.490658503988659290e-04
4.015412030000000243e+01,1.162594150000000042e+02,9.949560000000000173e+02,4.091400000000000148e+01,2.000000000000000042e-03,1.000000000000000021e-02,-2.000000000000000042e-02,0.000000000000000000e+00,3.490658503988659290e-04
4.015412030000000243e+01,1.162594150000000042e+02,9.949560000000000173e+02,4.091400000000000148e+01,2.000000000000000042e-03,1.000000000000000021e-02,-2.000000000000000042e-02,0.000000000000000000e+00,3.490658503988659290e-04
4.015412039999999649e+01,1.162594150000000042e+02,9.949579999999999700e+02,4.101400000000000290e+01,4.000000000000000083e-03,2.999999999999999889e-02,-2.000000000000000042e-02,-1.000000000000000021e-02,5.235987755982988122e-04
4.015412039999999649e+01,1.162594150000000042e+02,9.949579999999999700e+02,4.101400000000000290e+01,4.000000000000000083e-03,2.999999999999999889e-02,-2.000000000000000042e-02,-1.000000000000000021e-02,5.235987755982988122e-04
4.015412039999999649e+01,1.162594150000000042e+02,9.949600000000000364e+02,4.111399999999999721e+01,5.000000000000000104e-03,4.000000000000000083e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.745329251994329591e-03
4.015412039999999649e+01,1.162594150000000042e+02,9.949600000000000364e+02,4.111399999999999721e+01,5.000000000000000104e-03,4.000000000000000083e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.745329251994329591e-03
4.015412039999999649e+01,1.162594150000000042e+02,9.949600000000000364e+02,4.111399999999999721e+01,5.000000000000000104e-03,4.000000000000000083e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.745329251994329591e-03
4.015412039999999649e+01,1.162594150000000042e+02,9.949600000000000364e+02,4.111399999999999721e+01,5.000000000000000104e-03,4.000000000000000083e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.745329251994329591e-03
4.015412049999999766e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.121000000000000085e+01,5.000000000000000104e-03,5.999999999999999778e-02,-2.999999999999999889e-02,0.000000000000000000e+00,4.363323129985823869e-03
4.015412049999999766e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.121000000000000085e+01,5.000000000000000104e-03,5.999999999999999778e-02,-2.999999999999999889e-02,0.000000000000000000e+00,4.363323129985823869e-03
4.015412049999999766e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.121000000000000085e+01,5.000000000000000104e-03,5.999999999999999778e-02,-2.999999999999999889e-02,0.000000000000000000e+00,4.363323129985823869e-03
4.015412059999999883e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.131000000000000227e+01,4.000000000000000083e-03,7.000000000000000666e-02,-2.999999999999999889e-02,0.000000000000000000e+00,6.981317007977318363e-03
4.015412059999999883e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.131000000000000227e+01,4.000000000000000083e-03,7.000000000000000666e-02,-2.999999999999999889e-02,0.000000000000000000e+00,6.981317007977318363e-03
4.015412059999999883e+01,1.162594148999999959e+02,9.949589999999999463e+02,4.131000000000000227e+01,4.000000000000000083e-03,7.000000000000000666e-02,-2.999999999999999889e-02,0.000000000000000000e+00,6.981317007977318363e-03
4.015412070000000000e+01,1.162594148999999959e+02,9.949579999999999700e+02,4.140999999999999659e+01,3.000000000000000062e-03,8.000000000000000167e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.012290966156710950e-02
4.015412070000000000e+01,1.162594148999999959e+02,9.949579999999999700e+02,4.140999999999999659e+01,3.000000000000000062e-03,8.000000000000000167e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.012290966156710950e-02
4.015412070000000000e+01,1.162594148999999959e+02,9.949579999999999700e+02,4.140999999999999659e+01,3.000000000000000062e-03,8.000000000000000167e-02,-2.999999999999999889e-02,0.000000000000000000e+00,1.012290966156710950e-02
4.015412070000000000e+01,1.162594148000000018e+02,9.949569999999999936e+02,4.150999999999999801e+01,2.000000000000000042e-03,8.999999999999999667e-02,-2.999999999999999889e-02,1.000000000000000021e-02,1.361356816555576998e-02
4.015412070000000000e+01,1.162594148000000018e+02,9.949569999999999936e+02,4.150999999999999801e+01,2.000000000000000042e-03,8.999999999999999667e-02,-2.999999999999999889e-02,1.000000000000000021e-02,1.361356816555576998e-02
4.015412070000000000e+01,1.162594148000000018e+02,9.949569999999999936e+02,4.150999999999999801e+01,2.000000000000000042e-03,8.999999999999999667e-02,-2.999999999999999889e-02,1.000000000000000021e-02,1.361356816555576998e-02
4.015412080000000117e+01,1.162594148000000018e+02,9.949539999999999509e+02,4.161399999999999721e+01,0.000000000000000000e+00,1.000000000000000056e-01,-2.999999999999999889e-02,1.000000000000000021e-02,1.797689129554159299e-02
4.015412080000000117e+01,1.162594148000000018e+02,9.949539999999999509e+02,4.161399999999999721e+01,0.000000000000000000e+00,1.000000000000000056e-01,-2.999999999999999889e-02,1.000000000000000021e-02,1.797689129554159299e-02
4.015412080000000117e+01,1.162594148000000018e+02,9.949539999999999509e+02,4.161399999999999721e+01,0.000000000000000000e+00,1.000000000000000056e-01,-2.999999999999999889e-02,1.000000000000000021e-02,1.797689129554159299e-02
4.015412090000000234e+01,1.162594148000000018e+02,9.949510000000000218e+02,4.171399999999999864e+01,-3.000000000000000062e-03,1.100000000000000006e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.251474735072685196e-02
4.015412090000000234e+01,1.162594148000000018e+02,9.949510000000000218e+02,4.171399999999999864e+01,-3.000000000000000062e-03,1.100000000000000006e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.251474735072685196e-02
4.015412109999999757e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.180599999999999739e+01,-5.000000000000000104e-03,1.199999999999999956e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.617993877991494148e-02
4.015412109999999757e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.180599999999999739e+01,-5.000000000000000104e-03,1.199999999999999956e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.617993877991494148e-02
4.015412109999999757e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.180599999999999739e+01,-5.000000000000000104e-03,1.199999999999999956e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.617993877991494148e-02
4.015412109999999757e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.180599999999999739e+01,-5.000000000000000104e-03,1.199999999999999956e-01,-2.999999999999999889e-02,2.000000000000000042e-02,2.617993877991494148e-02
4.015412119999999874e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.190999999999999659e+01,-6.000000000000000125e-03,1.300000000000000044e-01,-2.000000000000000042e-02,2.000000000000000042e-02,3.071779483510020045e-02
4.015412119999999874e+01,1.162594148000000018e+02,9.949479999999999791e+02,4.190999999999999659e+01,-6.000000000000000125e-03,1.300000000000000044e-01,-2.000000000000000042e-02,2.000000000000000042e-02,3.071779483510020045e-02
