0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.244303551516441342e-01,1.807696094458186714e-02,-3.254124015226461664e-02,9.999899728192715997e-01,-3.369072811502062028e-03,1.442115413641048820e-03,2.573696259639338992e-03
-8.607110604950352073e-02,5.621371454019147285e-02,-1.191271752915541715e-02,9.999991809603342441e-01,-1.214005916955291199e-03,-1.103810037202429577e-04,3.899799075390693271e-04
-2.165543665614119706e-02,-1.667747209395535266e-02,5.556179151597989870e-03,9.998876598818512429e-01,7.567955777372775868e-03,1.284268712955048686e-02,1.568135402167348483e-03
-4.453883164025819463e-03,-2.414308974708176750e-02,1.214377104087902698e-02,9.999162551352362982e-01,5.038890481550297763e-03,1.185631577444948466e-02,1.232913336967689190e-03
-5.427208558255282485e-03,-1.636983112479071384e-02,1.301775590135030754e-02,9.999483527889811985e-01,3.065753473067712228e-03,9.654009968926208218e-03,8.324672758367927892e-04
-1.079808171075146914e-02,-7.028510705500539031e-03,1.122057863870967211e-02,9.999725684224177735e-01,1.701527143766951456e-03,7.192482043538820161e-03,4.851907929084336079e-04
-1.656741715924779298e-02,1.711988072967773758e-03,6.528147844235237911e-03,9.999845361567544222e-01,-6.552295875545058735e-05,5.557077470639935554e-03,-2.050465506405242677e-04
-2.040227355832428119e-02,6.612154539760261955e-03,5.543134161981304146e-03,9.999925589502823842e-01,-5.632072365750878922e-04,3.815343525933473107e-03,-8.941730095236460646e-05
-1.948721077658044018e-02,5.527400307022318181e-03,4.137892845895376967e-03,9.999951665605044671e-01,-1.270714627967098288e-03,2.832116916438501015e-03,-1.767872582838729946e-04
-1.576692106565438442e-02,8.635378863536216252e-04,6.924148398241958269e-03,9.999960507745813132e-01,-8.153855281558707773e-04,2.688949005909342833e-03,-5.599040202276833771e-05
-1.093102130659927285e-02,-9.764311863879869893e-03,8.682970092482948307e-03,9.999978863869390944e-01,-9.248133187956108104e-04,1.743280427541479263e-03,5.769881547876589941e-04
